n_train,False positive rate,Power,Outliers,total_samples,dataset,model,method,prompt,seed,base,alternatives
30,0.7891770011273956,64.47574334898279,639,887,ETS,qwen,openai,P4,642571064,1,[4]
50,0.9019165727170236,67.4491392801252,639,887,ETS,qwen,openai,P4,642571064,1,[4]
200,2.142051860202931,81.37715179968701,639,887,ETS,qwen,openai,P4,642571064,1,[4]
30,2.029312288613303,77.05426356589146,645,887,ETS,qwen,openai,P4,3609844797,1,[4]
50,2.480270574971815,81.55038759689923,645,887,ETS,qwen,openai,P4,3609844797,1,[4]
200,3.8331454340473505,86.82170542635659,645,887,ETS,qwen,openai,P4,3609844797,1,[4]
30,2.254791431792559,79.2248062015504,645,887,ETS,qwen,openai,P4,1067841243,1,[4]
50,4.1713641488162345,86.04651162790698,645,887,ETS,qwen,openai,P4,1067841243,1,[4]
200,4.284103720405862,86.04651162790698,645,887,ETS,qwen,openai,P4,1067841243,1,[4]
30,1.2036108324974923,72.3374827109267,723,997,ETS,qwen,openai,P5,959183449,1,[4]
50,2.908726178535607,77.731673582296,723,997,ETS,qwen,openai,P5,959183449,1,[4]
200,4.212637913741224,84.23236514522821,723,997,ETS,qwen,openai,P5,959183449,1,[4]
30,4.613841524573721,83.1275720164609,729,997,ETS,qwen,openai,P5,1457248422,1,[4]
50,6.41925777331996,86.41975308641975,729,997,ETS,qwen,openai,P5,1457248422,1,[4]
200,6.41925777331996,86.41975308641975,729,997,ETS,qwen,openai,P5,1457248422,1,[4]
30,3.711133400200602,81.25854993160054,731,997,ETS,qwen,openai,P5,642571064,1,[4]
50,3.711133400200602,81.25854993160054,731,997,ETS,qwen,openai,P5,642571064,1,[4]
200,3.8114343029087263,81.66894664842681,731,997,ETS,qwen,openai,P5,642571064,1,[4]
30,5.817452357071214,85.0889192886457,731,997,ETS,qwen,openai,P5,3609844797,1,[4]
50,0.802407221664995,65.11627906976744,731,997,ETS,qwen,openai,P5,3609844797,1,[4]
200,5.516549648946841,84.40492476060192,731,997,ETS,qwen,openai,P5,3609844797,1,[4]
30,1.2036108324974923,72.6775956284153,732,997,ETS,qwen,openai,P5,1067841243,1,[4]
50,1.8054162487462388,76.63934426229508,732,997,ETS,qwen,openai,P5,1067841243,1,[4]
200,2.8084252758274824,78.14207650273224,732,997,ETS,qwen,openai,P5,1067841243,1,[4]
30,2.4390243902439024,74.60732984293193,382,492,ETS,qwen,openai,P6,959183449,1,[4]
50,2.8455284552845526,76.43979057591623,382,492,ETS,qwen,openai,P6,959183449,1,[4]
200,3.4552845528455287,78.27225130890052,382,492,ETS,qwen,openai,P6,959183449,1,[4]
30,4.878048780487805,83.47107438016529,363,492,ETS,qwen,openai,P6,1457248422,1,[4]
50,3.2520325203252036,77.41046831955923,363,492,ETS,qwen,openai,P6,1457248422,1,[4]
200,3.2520325203252036,77.41046831955923,363,492,ETS,qwen,openai,P6,1457248422,1,[4]
30,0.20325203252032523,31.38888888888889,360,492,ETS,qwen,openai,P6,642571064,1,[4]
50,6.910569105691057,85.27777777777777,360,492,ETS,qwen,openai,P6,642571064,1,[4]
200,6.300813008130081,84.72222222222221,360,492,ETS,qwen,openai,P6,642571064,1,[4]
30,1.4227642276422763,67.21763085399449,363,492,ETS,qwen,openai,P6,3609844797,1,[4]
50,5.487804878048781,84.29752066115702,363,492,ETS,qwen,openai,P6,3609844797,1,[4]
200,7.317073170731707,87.05234159779614,363,492,ETS,qwen,openai,P6,3609844797,1,[4]
30,1.6260162601626018,67.37967914438502,374,492,ETS,qwen,openai,P6,1067841243,1,[4]
50,8.536585365853659,84.22459893048129,374,492,ETS,qwen,openai,P6,1067841243,1,[4]
200,9.75609756097561,85.29411764705883,374,492,ETS,qwen,openai,P6,1067841243,1,[4]
30,2.509293680297398,74.72527472527473,819,1076,ETS,qwen,openai,P7,959183449,1,[4]
50,4.089219330855019,80.21978021978022,819,1076,ETS,qwen,openai,P7,959183449,1,[4]
200,4.646840148698884,81.56288156288156,819,1076,ETS,qwen,openai,P7,959183449,1,[4]
30,8.921933085501859,89.375,800,1076,ETS,qwen,openai,P7,1457248422,1,[4]
50,6.04089219330855,83.875,800,1076,ETS,qwen,openai,P7,1457248422,1,[4]
200,8.085501858736059,88.25,800,1076,ETS,qwen,openai,P7,1457248422,1,[4]
30,2.2304832713754648,74.84662576687117,815,1076,ETS,qwen,openai,P7,642571064,1,[4]
50,1.1152416356877324,63.68098159509202,815,1076,ETS,qwen,openai,P7,642571064,1,[4]
200,4.553903345724907,81.34969325153374,815,1076,ETS,qwen,openai,P7,642571064,1,[4]
30,17.100371747211895,94.97549019607843,816,1076,ETS,qwen,openai,P7,3609844797,1,[4]
50,0.929368029739777,64.33823529411765,816,1076,ETS,qwen,openai,P7,3609844797,1,[4]
200,3.717472118959108,79.90196078431373,816,1076,ETS,qwen,openai,P7,3609844797,1,[4]
30,2.2304832713754648,75.1219512195122,820,1076,ETS,qwen,openai,P7,1067841243,1,[4]
50,8.45724907063197,89.8780487804878,820,1076,ETS,qwen,openai,P7,1067841243,1,[4]
200,6.412639405204461,86.82926829268293,820,1076,ETS,qwen,openai,P7,1067841243,1,[4]
30,1.03480714957667,61.49659863945578,735,1063,ETS,qwen,openai,P8,959183449,1,[4]
50,2.634054562558796,76.19047619047619,735,1063,ETS,qwen,openai,P8,959183449,1,[4]
200,3.762935089369708,80.40816326530611,735,1063,ETS,qwen,openai,P8,959183449,1,[4]
30,4.421448730009407,80.48780487804879,738,1063,ETS,qwen,openai,P8,1457248422,1,[4]
50,0.5644402634054563,59.2140921409214,738,1063,ETS,qwen,openai,P8,1457248422,1,[4]
200,6.302916274694262,85.36585365853658,738,1063,ETS,qwen,openai,P8,1457248422,1,[4]
30,5.268109125117592,83.12925170068027,735,1063,ETS,qwen,openai,P8,642571064,1,[4]
50,5.9266227657572905,85.71428571428571,735,1063,ETS,qwen,openai,P8,642571064,1,[4]
200,5.268109125117592,83.53741496598639,735,1063,ETS,qwen,openai,P8,642571064,1,[4]
30,2.06961429915334,76.61623108665749,727,1063,ETS,qwen,openai,P8,3609844797,1,[4]
50,2.06961429915334,76.61623108665749,727,1063,ETS,qwen,openai,P8,3609844797,1,[4]
200,2.539981185324553,77.57909215955983,727,1063,ETS,qwen,openai,P8,3609844797,1,[4]
30,5.456255879586077,83.73983739837398,738,1063,ETS,qwen,openai,P8,1067841243,1,[4]
50,5.456255879586077,83.73983739837398,738,1063,ETS,qwen,openai,P8,1067841243,1,[4]
200,6.3969896519285045,85.63685636856368,738,1063,ETS,qwen,openai,P8,1067841243,1,[4]
30,1.85546875,72.79116465863453,996,1024,ETS,qwen,openai,P1,959183449,1,[5]
50,2.05078125,74.19678714859438,996,1024,ETS,qwen,openai,P1,959183449,1,[5]
200,6.640625,90.46184738955823,996,1024,ETS,qwen,openai,P1,959183449,1,[5]
30,12.20703125,94.85887096774194,992,1024,ETS,qwen,openai,P1,1457248422,1,[5]
50,6.0546875,90.22177419354838,992,1024,ETS,qwen,openai,P1,1457248422,1,[5]
200,6.15234375,90.5241935483871,992,1024,ETS,qwen,openai,P1,1457248422,1,[5]
30,4.00390625,86.45937813440321,997,1024,ETS,qwen,openai,P1,642571064,1,[5]
50,8.0078125,92.5777331995988,997,1024,ETS,qwen,openai,P1,642571064,1,[5]
200,4.00390625,86.45937813440321,997,1024,ETS,qwen,openai,P1,642571064,1,[5]
30,0.09765625,46.19238476953908,998,1024,ETS,qwen,openai,P1,3609844797,1,[5]
50,0.68359375,65.7314629258517,998,1024,ETS,qwen,openai,P1,3609844797,1,[5]
200,6.640625,90.78156312625251,998,1024,ETS,qwen,openai,P1,3609844797,1,[5]
30,0.0,23.895582329317268,996,1024,ETS,qwen,openai,P1,1067841243,1,[5]
50,1.7578125,72.28915662650603,996,1024,ETS,qwen,openai,P1,1067841243,1,[5]
200,1.953125,75.80321285140562,996,1024,ETS,qwen,openai,P1,1067841243,1,[5]
30,7.588357588357589,91.1062906724512,922,962,ETS,qwen,openai,P2,959183449,1,[5]
50,0.8316008316008316,69.41431670281996,922,962,ETS,qwen,openai,P2,959183449,1,[5]
200,5.50935550935551,86.00867678958785,922,962,ETS,qwen,openai,P2,959183449,1,[5]
30,4.781704781704782,83.02702702702702,925,962,ETS,qwen,openai,P2,1457248422,1,[5]
50,4.781704781704782,83.02702702702702,925,962,ETS,qwen,openai,P2,1457248422,1,[5]
200,5.50935550935551,86.70270270270271,925,962,ETS,qwen,openai,P2,1457248422,1,[5]
30,1.2474012474012475,69.88082340195017,923,962,ETS,qwen,openai,P2,642571064,1,[5]
50,1.2474012474012475,71.397616468039,923,962,ETS,qwen,openai,P2,642571064,1,[5]
200,3.6382536382536386,80.0650054171181,923,962,ETS,qwen,openai,P2,642571064,1,[5]
30,1.4553014553014554,72.99349240780911,922,962,ETS,qwen,openai,P2,3609844797,1,[5]
50,1.7671517671517671,76.13882863340564,922,962,ETS,qwen,openai,P2,3609844797,1,[5]
200,3.8461538461538463,81.67028199566161,922,962,ETS,qwen,openai,P2,3609844797,1,[5]
30,2.7027027027027026,78.11158798283262,932,962,ETS,qwen,openai,P2,1067841243,1,[5]
50,2.7027027027027026,78.11158798283262,932,962,ETS,qwen,openai,P2,1067841243,1,[5]
200,4.158004158004158,82.2961373390558,932,962,ETS,qwen,openai,P2,1067841243,1,[5]
30,0.0,45.3125,768,783,ETS,qwen,openai,P3,959183449,1,[5]
50,5.491698595146871,84.63541666666666,768,783,ETS,qwen,openai,P3,959183449,1,[5]
200,5.491698595146871,84.63541666666666,768,783,ETS,qwen,openai,P3,959183449,1,[5]
30,0.2554278416347382,47.58169934640522,765,783,ETS,qwen,openai,P3,1457248422,1,[5]
50,1.532567049808429,68.49673202614379,765,783,ETS,qwen,openai,P3,1457248422,1,[5]
200,3.4482758620689653,80.65359477124183,765,783,ETS,qwen,openai,P3,1457248422,1,[5]
30,4.21455938697318,80.9775429326288,757,783,ETS,qwen,openai,P3,642571064,1,[5]
50,4.21455938697318,80.9775429326288,757,783,ETS,qwen,openai,P3,642571064,1,[5]
200,7.2796934865900385,88.90356671070013,757,783,ETS,qwen,openai,P3,642571064,1,[5]
30,0.8939974457215836,58.322411533420706,763,783,ETS,qwen,openai,P3,3609844797,1,[5]
50,1.6602809706257982,67.4967234600262,763,783,ETS,qwen,openai,P3,3609844797,1,[5]
200,6.896551724137931,87.68020969855831,763,783,ETS,qwen,openai,P3,3609844797,1,[5]
30,4.725415070242656,82.72251308900523,764,783,ETS,qwen,openai,P3,1067841243,1,[5]
50,4.725415070242656,82.72251308900523,764,783,ETS,qwen,openai,P3,1067841243,1,[5]
200,6.002554278416347,85.47120418848168,764,783,ETS,qwen,openai,P3,1067841243,1,[5]
30,1.3528748590755355,72.21570926143025,853,887,ETS,qwen,openai,P4,959183449,1,[5]
50,4.058624577226606,87.92497069167644,853,887,ETS,qwen,openai,P4,959183449,1,[5]
200,4.058624577226606,87.92497069167644,853,887,ETS,qwen,openai,P4,959183449,1,[5]
30,5.411499436302142,90.104772991851,859,887,ETS,qwen,openai,P4,1457248422,1,[5]
50,5.411499436302142,90.104772991851,859,887,ETS,qwen,openai,P4,1457248422,1,[5]
200,5.411499436302142,90.104772991851,859,887,ETS,qwen,openai,P4,1457248422,1,[5]
30,0.7891770011273956,67.17647058823529,850,887,ETS,qwen,openai,P4,642571064,1,[5]
50,0.9019165727170236,70.35294117647058,850,887,ETS,qwen,openai,P4,642571064,1,[5]
200,2.142051860202931,83.88235294117648,850,887,ETS,qwen,openai,P4,642571064,1,[5]
30,2.029312288613303,78.4543325526932,854,887,ETS,qwen,openai,P4,3609844797,1,[5]
50,2.480270574971815,82.43559718969556,854,887,ETS,qwen,openai,P4,3609844797,1,[5]
200,3.8331454340473505,88.17330210772833,854,887,ETS,qwen,openai,P4,3609844797,1,[5]
30,2.254791431792559,82.88393903868698,853,887,ETS,qwen,openai,P4,1067841243,1,[5]
50,4.1713641488162345,88.27667057444314,853,887,ETS,qwen,openai,P4,1067841243,1,[5]
200,4.284103720405862,88.39390386869871,853,887,ETS,qwen,openai,P4,1067841243,1,[5]
30,1.2036108324974923,69.15789473684211,950,997,ETS,qwen,openai,P5,959183449,1,[5]
50,2.908726178535607,77.26315789473685,950,997,ETS,qwen,openai,P5,959183449,1,[5]
200,4.212637913741224,82.84210526315789,950,997,ETS,qwen,openai,P5,959183449,1,[5]
30,4.613841524573721,82.5813221406086,953,997,ETS,qwen,openai,P5,1457248422,1,[5]
50,6.41925777331996,85.51941238195172,953,997,ETS,qwen,openai,P5,1457248422,1,[5]
200,6.41925777331996,85.51941238195172,953,997,ETS,qwen,openai,P5,1457248422,1,[5]
30,3.711133400200602,81.82773109243698,952,997,ETS,qwen,openai,P5,642571064,1,[5]
50,3.711133400200602,81.82773109243698,952,997,ETS,qwen,openai,P5,642571064,1,[5]
200,3.8114343029087263,82.4579831932773,952,997,ETS,qwen,openai,P5,642571064,1,[5]
30,5.817452357071214,85.1153039832285,954,997,ETS,qwen,openai,P5,3609844797,1,[5]
50,0.802407221664995,64.8846960167715,954,997,ETS,qwen,openai,P5,3609844797,1,[5]
200,5.516549648946841,84.27672955974843,954,997,ETS,qwen,openai,P5,3609844797,1,[5]
30,1.2036108324974923,70.87682672233821,958,997,ETS,qwen,openai,P5,1067841243,1,[5]
50,1.8054162487462388,76.93110647181628,958,997,ETS,qwen,openai,P5,1067841243,1,[5]
200,2.8084252758274824,79.64509394572025,958,997,ETS,qwen,openai,P5,1067841243,1,[5]
30,2.4390243902439024,75.53648068669528,466,492,ETS,qwen,openai,P6,959183449,1,[5]
50,2.8455284552845526,77.03862660944206,466,492,ETS,qwen,openai,P6,959183449,1,[5]
200,3.4552845528455287,78.96995708154506,466,492,ETS,qwen,openai,P6,959183449,1,[5]
30,4.878048780487805,84.88120950323975,463,492,ETS,qwen,openai,P6,1457248422,1,[5]
50,3.2520325203252036,78.83369330453563,463,492,ETS,qwen,openai,P6,1457248422,1,[5]
200,3.2520325203252036,78.83369330453563,463,492,ETS,qwen,openai,P6,1457248422,1,[5]
30,0.20325203252032523,27.586206896551722,464,492,ETS,qwen,openai,P6,642571064,1,[5]
50,6.910569105691057,88.36206896551724,464,492,ETS,qwen,openai,P6,642571064,1,[5]
200,6.300813008130081,86.63793103448276,464,492,ETS,qwen,openai,P6,642571064,1,[5]
30,1.4227642276422763,67.97385620915033,459,492,ETS,qwen,openai,P6,3609844797,1,[5]
50,5.487804878048781,84.0958605664488,459,492,ETS,qwen,openai,P6,3609844797,1,[5]
200,7.317073170731707,86.9281045751634,459,492,ETS,qwen,openai,P6,3609844797,1,[5]
30,1.6260162601626018,69.37901498929337,467,492,ETS,qwen,openai,P6,1067841243,1,[5]
50,8.536585365853659,86.50963597430406,467,492,ETS,qwen,openai,P6,1067841243,1,[5]
200,9.75609756097561,87.58029978586723,467,492,ETS,qwen,openai,P6,1067841243,1,[5]
30,2.509293680297398,72.37354085603113,1028,1076,ETS,qwen,openai,P7,959183449,1,[5]
50,4.089219330855019,78.01556420233463,1028,1076,ETS,qwen,openai,P7,959183449,1,[5]
200,4.646840148698884,80.05836575875487,1028,1076,ETS,qwen,openai,P7,959183449,1,[5]
30,8.921933085501859,89.16015625,1024,1076,ETS,qwen,openai,P7,1457248422,1,[5]
50,6.04089219330855,82.6171875,1024,1076,ETS,qwen,openai,P7,1457248422,1,[5]
200,8.085501858736059,88.671875,1024,1076,ETS,qwen,openai,P7,1457248422,1,[5]
30,2.2304832713754648,72.08171206225681,1028,1076,ETS,qwen,openai,P7,642571064,1,[5]
50,1.1152416356877324,59.53307392996109,1028,1076,ETS,qwen,openai,P7,642571064,1,[5]
200,4.553903345724907,80.25291828793775,1028,1076,ETS,qwen,openai,P7,642571064,1,[5]
30,17.100371747211895,93.19066147859922,1028,1076,ETS,qwen,openai,P7,3609844797,1,[5]
50,0.929368029739777,59.824902723735406,1028,1076,ETS,qwen,openai,P7,3609844797,1,[5]
200,3.717472118959108,77.72373540856032,1028,1076,ETS,qwen,openai,P7,3609844797,1,[5]
30,2.2304832713754648,72.51461988304094,1026,1076,ETS,qwen,openai,P7,1067841243,1,[5]
50,8.45724907063197,88.79142300194933,1026,1076,ETS,qwen,openai,P7,1067841243,1,[5]
200,6.412639405204461,84.60038986354775,1026,1076,ETS,qwen,openai,P7,1067841243,1,[5]
30,1.03480714957667,61.24876114965312,1009,1063,ETS,qwen,openai,P8,959183449,1,[5]
50,2.634054562558796,78.49355797819624,1009,1063,ETS,qwen,openai,P8,959183449,1,[5]
200,3.762935089369708,81.76412289395441,1009,1063,ETS,qwen,openai,P8,959183449,1,[5]
30,4.421448730009407,81.7279046673287,1007,1063,ETS,qwen,openai,P8,1457248422,1,[5]
50,0.5644402634054563,57.79543197616683,1007,1063,ETS,qwen,openai,P8,1457248422,1,[5]
200,6.302916274694262,86.79245283018868,1007,1063,ETS,qwen,openai,P8,1457248422,1,[5]
30,5.268109125117592,84.24182358771061,1009,1063,ETS,qwen,openai,P8,642571064,1,[5]
50,5.9266227657572905,86.81863230921705,1009,1063,ETS,qwen,openai,P8,642571064,1,[5]
200,5.268109125117592,84.34093161546086,1009,1063,ETS,qwen,openai,P8,642571064,1,[5]
30,2.06961429915334,77.83300198807157,1006,1063,ETS,qwen,openai,P8,3609844797,1,[5]
50,2.06961429915334,77.83300198807157,1006,1063,ETS,qwen,openai,P8,3609844797,1,[5]
200,2.539981185324553,79.0258449304175,1006,1063,ETS,qwen,openai,P8,3609844797,1,[5]
30,5.456255879586077,84.61538461538461,1014,1063,ETS,qwen,openai,P8,1067841243,1,[5]
50,5.456255879586077,84.61538461538461,1014,1063,ETS,qwen,openai,P8,1067841243,1,[5]
200,6.3969896519285045,87.3767258382643,1014,1063,ETS,qwen,openai,P8,1067841243,1,[5]
30,1.85546875,84.70824949698189,994,1024,ETS,qwen,openai,P1,959183449,1,[6]
50,2.05078125,85.8148893360161,994,1024,ETS,qwen,openai,P1,959183449,1,[6]
200,6.640625,94.96981891348088,994,1024,ETS,qwen,openai,P1,959183449,1,[6]
30,12.20703125,97.27547931382442,991,1024,ETS,qwen,openai,P1,1457248422,1,[6]
50,6.0546875,94.55095862764884,991,1024,ETS,qwen,openai,P1,1457248422,1,[6]
200,6.15234375,94.85368314833501,991,1024,ETS,qwen,openai,P1,1457248422,1,[6]
30,4.00390625,92.64112903225806,992,1024,ETS,qwen,openai,P1,642571064,1,[6]
50,8.0078125,96.16935483870968,992,1024,ETS,qwen,openai,P1,642571064,1,[6]
200,4.00390625,92.64112903225806,992,1024,ETS,qwen,openai,P1,642571064,1,[6]
30,0.09765625,61.359026369168355,986,1024,ETS,qwen,openai,P1,3609844797,1,[6]
50,0.68359375,79.61460446247465,986,1024,ETS,qwen,openai,P1,3609844797,1,[6]
200,6.640625,95.131845841785,986,1024,ETS,qwen,openai,P1,3609844797,1,[6]
30,0.0,40.643863179074444,994,1024,ETS,qwen,openai,P1,1067841243,1,[6]
50,1.7578125,84.70824949698189,994,1024,ETS,qwen,openai,P1,1067841243,1,[6]
200,1.953125,86.21730382293762,994,1024,ETS,qwen,openai,P1,1067841243,1,[6]
30,7.588357588357589,96.61572052401746,916,962,ETS,qwen,openai,P2,959183449,1,[6]
50,0.8316008316008316,85.1528384279476,916,962,ETS,qwen,openai,P2,959183449,1,[6]
200,5.50935550935551,94.75982532751091,916,962,ETS,qwen,openai,P2,959183449,1,[6]
30,4.781704781704782,92.74106175514626,923,962,ETS,qwen,openai,P2,1457248422,1,[6]
50,4.781704781704782,92.74106175514626,923,962,ETS,qwen,openai,P2,1457248422,1,[6]
200,5.50935550935551,94.1495124593716,923,962,ETS,qwen,openai,P2,1457248422,1,[6]
30,1.2474012474012475,84.51472191930208,917,962,ETS,qwen,openai,P2,642571064,1,[6]
50,1.2474012474012475,85.16902944383861,917,962,ETS,qwen,openai,P2,642571064,1,[6]
200,3.6382536382536386,91.27589967284624,917,962,ETS,qwen,openai,P2,642571064,1,[6]
30,1.4553014553014554,86.33405639913232,922,962,ETS,qwen,openai,P2,3609844797,1,[6]
50,1.7671517671517671,88.93709327548807,922,962,ETS,qwen,openai,P2,3609844797,1,[6]
200,3.8461538461538463,92.19088937093277,922,962,ETS,qwen,openai,P2,3609844797,1,[6]
30,2.7027027027027026,90.30172413793103,928,962,ETS,qwen,openai,P2,1067841243,1,[6]
50,2.7027027027027026,90.30172413793103,928,962,ETS,qwen,openai,P2,1067841243,1,[6]
200,4.158004158004158,92.5646551724138,928,962,ETS,qwen,openai,P2,1067841243,1,[6]
30,0.0,65.96306068601582,758,783,ETS,qwen,openai,P3,959183449,1,[6]
50,5.491698595146871,93.93139841688655,758,783,ETS,qwen,openai,P3,959183449,1,[6]
200,5.491698595146871,93.93139841688655,758,783,ETS,qwen,openai,P3,959183449,1,[6]
30,0.2554278416347382,67.41424802110818,758,783,ETS,qwen,openai,P3,1457248422,1,[6]
50,1.532567049808429,83.7730870712401,758,783,ETS,qwen,openai,P3,1457248422,1,[6]
200,3.4482758620689653,91.55672823218998,758,783,ETS,qwen,openai,P3,1457248422,1,[6]
30,4.21455938697318,90.65420560747664,749,783,ETS,qwen,openai,P3,642571064,1,[6]
50,4.21455938697318,90.65420560747664,749,783,ETS,qwen,openai,P3,642571064,1,[6]
200,7.2796934865900385,95.06008010680908,749,783,ETS,qwen,openai,P3,642571064,1,[6]
30,0.8939974457215836,75.19788918205805,758,783,ETS,qwen,openai,P3,3609844797,1,[6]
50,1.6602809706257982,81.79419525065963,758,783,ETS,qwen,openai,P3,3609844797,1,[6]
200,6.896551724137931,94.72295514511873,758,783,ETS,qwen,openai,P3,3609844797,1,[6]
30,4.725415070242656,92.96148738379813,753,783,ETS,qwen,openai,P3,1067841243,1,[6]
50,4.725415070242656,92.96148738379813,753,783,ETS,qwen,openai,P3,1067841243,1,[6]
200,6.002554278416347,95.0863213811421,753,783,ETS,qwen,openai,P3,1067841243,1,[6]
30,1.3528748590755355,85.49528301886792,848,887,ETS,qwen,openai,P4,959183449,1,[6]
50,4.058624577226606,95.28301886792453,848,887,ETS,qwen,openai,P4,959183449,1,[6]
200,4.058624577226606,95.28301886792453,848,887,ETS,qwen,openai,P4,959183449,1,[6]
30,5.411499436302142,95.78947368421052,855,887,ETS,qwen,openai,P4,1457248422,1,[6]
50,5.411499436302142,95.78947368421052,855,887,ETS,qwen,openai,P4,1457248422,1,[6]
200,5.411499436302142,95.78947368421052,855,887,ETS,qwen,openai,P4,1457248422,1,[6]
30,0.7891770011273956,81.1611374407583,844,887,ETS,qwen,openai,P4,642571064,1,[6]
50,0.9019165727170236,83.5308056872038,844,887,ETS,qwen,openai,P4,642571064,1,[6]
200,2.142051860202931,91.58767772511848,844,887,ETS,qwen,openai,P4,642571064,1,[6]
30,2.029312288613303,88.042203985932,853,887,ETS,qwen,openai,P4,3609844797,1,[6]
50,2.480270574971815,90.15240328253223,853,887,ETS,qwen,openai,P4,3609844797,1,[6]
200,3.8331454340473505,94.3728018757327,853,887,ETS,qwen,openai,P4,3609844797,1,[6]
30,2.254791431792559,90.29585798816568,845,887,ETS,qwen,openai,P4,1067841243,1,[6]
50,4.1713641488162345,94.67455621301775,845,887,ETS,qwen,openai,P4,1067841243,1,[6]
200,4.284103720405862,94.67455621301775,845,887,ETS,qwen,openai,P4,1067841243,1,[6]
30,1.2036108324974923,86.01472134595163,951,997,ETS,qwen,openai,P5,959183449,1,[6]
50,2.908726178535607,89.58990536277602,951,997,ETS,qwen,openai,P5,959183449,1,[6]
200,4.212637913741224,93.27024185068349,951,997,ETS,qwen,openai,P5,959183449,1,[6]
30,4.613841524573721,92.43697478991596,952,997,ETS,qwen,openai,P5,1457248422,1,[6]
50,6.41925777331996,94.22268907563026,952,997,ETS,qwen,openai,P5,1457248422,1,[6]
200,6.41925777331996,94.22268907563026,952,997,ETS,qwen,openai,P5,1457248422,1,[6]
30,3.711133400200602,91.84100418410041,956,997,ETS,qwen,openai,P5,642571064,1,[6]
50,3.711133400200602,91.84100418410041,956,997,ETS,qwen,openai,P5,642571064,1,[6]
200,3.8114343029087263,91.84100418410041,956,997,ETS,qwen,openai,P5,642571064,1,[6]
