n_train,category,False positive rate,Power,dataset,model,method,prompt,seed,base,alternatives
15,Combined Weighted (mean),3.4552845528455287,10.16949152542373,ETS,qwen,openai,P6,959183449,4,[5]
30,In Distribution Only,4.471544715447155,13.559322033898304,ETS,qwen,openai,P6,959183449,4,[5]
30,Combined Unweighted,3.4552845528455287,10.16949152542373,ETS,qwen,openai,P6,959183449,4,[5]
30,Combined Weighted (quantile),3.4552845528455287,10.16949152542373,ETS,qwen,openai,P6,959183449,4,[5]
30,Combined Weighted (mean),3.4552845528455287,10.16949152542373,ETS,qwen,openai,P6,959183449,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,959183449,4,[5]
5,Combined Unweighted,3.62453531598513,6.0,ETS,qwen,openai,P7,959183449,4,[5]
5,Combined Weighted (quantile),3.62453531598513,6.0,ETS,qwen,openai,P7,959183449,4,[5]
5,Combined Weighted (mean),3.62453531598513,6.0,ETS,qwen,openai,P7,959183449,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,959183449,4,[5]
15,Combined Unweighted,3.62453531598513,6.0,ETS,qwen,openai,P7,959183449,4,[5]
15,Combined Weighted (quantile),3.62453531598513,6.0,ETS,qwen,openai,P7,959183449,4,[5]
15,Combined Weighted (mean),3.62453531598513,6.0,ETS,qwen,openai,P7,959183449,4,[5]
30,In Distribution Only,3.4386617100371746,6.0,ETS,qwen,openai,P7,959183449,4,[5]
30,Combined Unweighted,3.62453531598513,6.0,ETS,qwen,openai,P7,959183449,4,[5]
30,Combined Weighted (quantile),3.62453531598513,6.0,ETS,qwen,openai,P7,959183449,4,[5]
30,Combined Weighted (mean),7.62081784386617,13.0,ETS,qwen,openai,P7,959183449,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,959183449,4,[5]
5,Combined Unweighted,2.539981185324553,10.0,ETS,qwen,openai,P8,959183449,4,[5]
5,Combined Weighted (quantile),0.0,0.6666666666666667,ETS,qwen,openai,P8,959183449,4,[5]
5,Combined Weighted (mean),1.881467544684854,8.0,ETS,qwen,openai,P8,959183449,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,959183449,4,[5]
15,Combined Unweighted,3.1044214487300095,12.666666666666668,ETS,qwen,openai,P8,959183449,4,[5]
15,Combined Weighted (quantile),3.1044214487300095,12.666666666666668,ETS,qwen,openai,P8,959183449,4,[5]
15,Combined Weighted (mean),4.703668861712136,14.666666666666666,ETS,qwen,openai,P8,959183449,4,[5]
30,In Distribution Only,1.881467544684854,8.0,ETS,qwen,openai,P8,959183449,4,[5]
30,Combined Unweighted,3.1044214487300095,12.666666666666668,ETS,qwen,openai,P8,959183449,4,[5]
30,Combined Weighted (quantile),3.1044214487300095,12.666666666666668,ETS,qwen,openai,P8,959183449,4,[5]
30,Combined Weighted (mean),6.679209783631232,18.666666666666668,ETS,qwen,openai,P8,959183449,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,1457248422,4,[5]
5,Combined Unweighted,4.00390625,10.344827586206897,ETS,qwen,openai,P1,1457248422,4,[5]
5,Combined Weighted (quantile),4.00390625,10.344827586206897,ETS,qwen,openai,P1,1457248422,4,[5]
5,Combined Weighted (mean),3.02734375,10.344827586206897,ETS,qwen,openai,P1,1457248422,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,1457248422,4,[5]
15,Combined Unweighted,4.00390625,10.344827586206897,ETS,qwen,openai,P1,1457248422,4,[5]
15,Combined Weighted (quantile),4.00390625,10.344827586206897,ETS,qwen,openai,P1,1457248422,4,[5]
15,Combined Weighted (mean),8.49609375,17.24137931034483,ETS,qwen,openai,P1,1457248422,4,[5]
30,In Distribution Only,4.00390625,10.344827586206897,ETS,qwen,openai,P1,1457248422,4,[5]
30,Combined Unweighted,4.00390625,10.344827586206897,ETS,qwen,openai,P1,1457248422,4,[5]
30,Combined Weighted (quantile),4.00390625,10.344827586206897,ETS,qwen,openai,P1,1457248422,4,[5]
30,Combined Weighted (mean),5.859375,13.79310344827586,ETS,qwen,openai,P1,1457248422,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,1457248422,4,[5]
5,Combined Unweighted,6.029106029106029,17.20430107526882,ETS,qwen,openai,P2,1457248422,4,[5]
5,Combined Weighted (quantile),6.029106029106029,17.20430107526882,ETS,qwen,openai,P2,1457248422,4,[5]
5,Combined Weighted (mean),6.029106029106029,17.20430107526882,ETS,qwen,openai,P2,1457248422,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,1457248422,4,[5]
15,Combined Unweighted,6.029106029106029,17.20430107526882,ETS,qwen,openai,P2,1457248422,4,[5]
15,Combined Weighted (quantile),6.029106029106029,17.20430107526882,ETS,qwen,openai,P2,1457248422,4,[5]
15,Combined Weighted (mean),10.706860706860708,29.03225806451613,ETS,qwen,openai,P2,1457248422,4,[5]
30,In Distribution Only,4.677754677754678,16.129032258064516,ETS,qwen,openai,P2,1457248422,4,[5]
30,Combined Unweighted,6.029106029106029,17.20430107526882,ETS,qwen,openai,P2,1457248422,4,[5]
30,Combined Weighted (quantile),6.029106029106029,17.20430107526882,ETS,qwen,openai,P2,1457248422,4,[5]
30,Combined Weighted (mean),10.395010395010395,25.806451612903224,ETS,qwen,openai,P2,1457248422,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,1457248422,4,[5]
5,Combined Unweighted,3.959131545338442,7.6923076923076925,ETS,qwen,openai,P3,1457248422,4,[5]
5,Combined Weighted (quantile),3.959131545338442,7.6923076923076925,ETS,qwen,openai,P3,1457248422,4,[5]
5,Combined Weighted (mean),3.959131545338442,7.6923076923076925,ETS,qwen,openai,P3,1457248422,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,1457248422,4,[5]
15,Combined Unweighted,3.959131545338442,7.6923076923076925,ETS,qwen,openai,P3,1457248422,4,[5]
15,Combined Weighted (quantile),3.959131545338442,7.6923076923076925,ETS,qwen,openai,P3,1457248422,4,[5]
15,Combined Weighted (mean),6.641123882503193,14.102564102564102,ETS,qwen,openai,P3,1457248422,4,[5]
30,In Distribution Only,2.554278416347382,5.128205128205128,ETS,qwen,openai,P3,1457248422,4,[5]
30,Combined Unweighted,3.3205619412515963,7.6923076923076925,ETS,qwen,openai,P3,1457248422,4,[5]
30,Combined Weighted (quantile),3.3205619412515963,6.41025641025641,ETS,qwen,openai,P3,1457248422,4,[5]
30,Combined Weighted (mean),5.747126436781609,11.538461538461538,ETS,qwen,openai,P3,1457248422,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,1457248422,4,[5]
5,Combined Unweighted,4.3968432919954905,12.280701754385964,ETS,qwen,openai,P4,1457248422,4,[5]
5,Combined Weighted (quantile),1.6910935738444193,1.7543859649122806,ETS,qwen,openai,P4,1457248422,4,[5]
5,Combined Weighted (mean),4.058624577226606,7.894736842105263,ETS,qwen,openai,P4,1457248422,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,1457248422,4,[5]
15,Combined Unweighted,4.3968432919954905,12.280701754385964,ETS,qwen,openai,P4,1457248422,4,[5]
15,Combined Weighted (quantile),4.3968432919954905,12.280701754385964,ETS,qwen,openai,P4,1457248422,4,[5]
15,Combined Weighted (mean),7.440811724915446,20.175438596491222,ETS,qwen,openai,P4,1457248422,4,[5]
30,In Distribution Only,0.6764374295377678,1.7543859649122806,ETS,qwen,openai,P4,1457248422,4,[5]
30,Combined Unweighted,4.3968432919954905,12.280701754385964,ETS,qwen,openai,P4,1457248422,4,[5]
30,Combined Weighted (quantile),4.3968432919954905,12.280701754385964,ETS,qwen,openai,P4,1457248422,4,[5]
30,Combined Weighted (mean),4.1713641488162345,10.526315789473683,ETS,qwen,openai,P4,1457248422,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,1457248422,4,[5]
5,Combined Unweighted,3.510531594784353,9.821428571428571,ETS,qwen,openai,P5,1457248422,4,[5]
5,Combined Weighted (quantile),3.510531594784353,9.821428571428571,ETS,qwen,openai,P5,1457248422,4,[5]
5,Combined Weighted (mean),3.510531594784353,9.821428571428571,ETS,qwen,openai,P5,1457248422,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,1457248422,4,[5]
15,Combined Unweighted,3.510531594784353,9.821428571428571,ETS,qwen,openai,P5,1457248422,4,[5]
15,Combined Weighted (quantile),3.510531594784353,9.821428571428571,ETS,qwen,openai,P5,1457248422,4,[5]
15,Combined Weighted (mean),3.510531594784353,9.821428571428571,ETS,qwen,openai,P5,1457248422,4,[5]
30,In Distribution Only,2.206619859578736,5.357142857142857,ETS,qwen,openai,P5,1457248422,4,[5]
30,Combined Unweighted,3.510531594784353,9.821428571428571,ETS,qwen,openai,P5,1457248422,4,[5]
30,Combined Weighted (quantile),3.510531594784353,9.821428571428571,ETS,qwen,openai,P5,1457248422,4,[5]
30,Combined Weighted (mean),3.510531594784353,9.821428571428571,ETS,qwen,openai,P5,1457248422,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,1457248422,4,[5]
5,Combined Unweighted,3.2520325203252036,8.333333333333332,ETS,qwen,openai,P6,1457248422,4,[5]
5,Combined Weighted (quantile),3.2520325203252036,8.333333333333332,ETS,qwen,openai,P6,1457248422,4,[5]
5,Combined Weighted (mean),1.829268292682927,5.0,ETS,qwen,openai,P6,1457248422,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,1457248422,4,[5]
15,Combined Unweighted,3.2520325203252036,10.0,ETS,qwen,openai,P6,1457248422,4,[5]
15,Combined Weighted (quantile),3.2520325203252036,10.0,ETS,qwen,openai,P6,1457248422,4,[5]
15,Combined Weighted (mean),5.691056910569105,16.666666666666664,ETS,qwen,openai,P6,1457248422,4,[5]
30,In Distribution Only,1.4227642276422765,1.6666666666666667,ETS,qwen,openai,P6,1457248422,4,[5]
30,Combined Unweighted,3.2520325203252036,8.333333333333332,ETS,qwen,openai,P6,1457248422,4,[5]
30,Combined Weighted (quantile),3.2520325203252036,8.333333333333332,ETS,qwen,openai,P6,1457248422,4,[5]
30,Combined Weighted (mean),4.2682926829268295,15.0,ETS,qwen,openai,P6,1457248422,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,1457248422,4,[5]
5,Combined Unweighted,2.6951672862453533,5.769230769230769,ETS,qwen,openai,P7,1457248422,4,[5]
5,Combined Weighted (quantile),2.6951672862453533,5.769230769230769,ETS,qwen,openai,P7,1457248422,4,[5]
5,Combined Weighted (mean),2.6951672862453533,5.769230769230769,ETS,qwen,openai,P7,1457248422,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,1457248422,4,[5]
15,Combined Unweighted,2.6951672862453533,5.769230769230769,ETS,qwen,openai,P7,1457248422,4,[5]
15,Combined Weighted (quantile),2.6951672862453533,5.769230769230769,ETS,qwen,openai,P7,1457248422,4,[5]
15,Combined Weighted (mean),2.6951672862453533,5.769230769230769,ETS,qwen,openai,P7,1457248422,4,[5]
30,In Distribution Only,1.6728624535315983,4.807692307692308,ETS,qwen,openai,P7,1457248422,4,[5]
30,Combined Unweighted,2.6951672862453533,5.769230769230769,ETS,qwen,openai,P7,1457248422,4,[5]
30,Combined Weighted (quantile),2.6951672862453533,5.769230769230769,ETS,qwen,openai,P7,1457248422,4,[5]
30,Combined Weighted (mean),4.368029739776952,9.615384615384617,ETS,qwen,openai,P7,1457248422,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,1457248422,4,[5]
5,Combined Unweighted,3.292568203198494,16.33986928104575,ETS,qwen,openai,P8,1457248422,4,[5]
5,Combined Weighted (quantile),3.292568203198494,16.33986928104575,ETS,qwen,openai,P8,1457248422,4,[5]
5,Combined Weighted (mean),3.292568203198494,16.33986928104575,ETS,qwen,openai,P8,1457248422,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,1457248422,4,[5]
15,Combined Unweighted,3.292568203198494,16.33986928104575,ETS,qwen,openai,P8,1457248422,4,[5]
15,Combined Weighted (quantile),3.292568203198494,16.33986928104575,ETS,qwen,openai,P8,1457248422,4,[5]
15,Combined Weighted (mean),3.292568203198494,16.33986928104575,ETS,qwen,openai,P8,1457248422,4,[5]
30,In Distribution Only,2.06961429915334,11.76470588235294,ETS,qwen,openai,P8,1457248422,4,[5]
30,Combined Unweighted,3.292568203198494,16.33986928104575,ETS,qwen,openai,P8,1457248422,4,[5]
30,Combined Weighted (quantile),3.292568203198494,16.33986928104575,ETS,qwen,openai,P8,1457248422,4,[5]
30,Combined Weighted (mean),7.055503292568203,23.52941176470588,ETS,qwen,openai,P8,1457248422,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,642571064,4,[5]
5,Combined Unweighted,3.80859375,9.803921568627452,ETS,qwen,openai,P1,642571064,4,[5]
5,Combined Weighted (quantile),3.80859375,9.803921568627452,ETS,qwen,openai,P1,642571064,4,[5]
5,Combined Weighted (mean),2.734375,8.823529411764707,ETS,qwen,openai,P1,642571064,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,642571064,4,[5]
15,Combined Unweighted,4.19921875,10.784313725490197,ETS,qwen,openai,P1,642571064,4,[5]
15,Combined Weighted (quantile),4.19921875,10.784313725490197,ETS,qwen,openai,P1,642571064,4,[5]
15,Combined Weighted (mean),4.19921875,10.784313725490197,ETS,qwen,openai,P1,642571064,4,[5]
30,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,642571064,4,[5]
30,Combined Unweighted,2.734375,8.823529411764707,ETS,qwen,openai,P1,642571064,4,[5]
30,Combined Weighted (quantile),2.734375,8.823529411764707,ETS,qwen,openai,P1,642571064,4,[5]
30,Combined Weighted (mean),2.734375,8.823529411764707,ETS,qwen,openai,P1,642571064,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,642571064,4,[5]
5,Combined Unweighted,5.093555093555094,17.20430107526882,ETS,qwen,openai,P2,642571064,4,[5]
5,Combined Weighted (quantile),5.093555093555094,17.20430107526882,ETS,qwen,openai,P2,642571064,4,[5]
5,Combined Weighted (mean),5.093555093555094,17.20430107526882,ETS,qwen,openai,P2,642571064,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,642571064,4,[5]
15,Combined Unweighted,5.093555093555094,17.20430107526882,ETS,qwen,openai,P2,642571064,4,[5]
15,Combined Weighted (quantile),5.093555093555094,17.20430107526882,ETS,qwen,openai,P2,642571064,4,[5]
15,Combined Weighted (mean),3.6382536382536386,15.053763440860216,ETS,qwen,openai,P2,642571064,4,[5]
30,In Distribution Only,1.5592515592515594,7.526881720430108,ETS,qwen,openai,P2,642571064,4,[5]
30,Combined Unweighted,4.781704781704782,16.129032258064516,ETS,qwen,openai,P2,642571064,4,[5]
30,Combined Weighted (quantile),5.093555093555094,17.20430107526882,ETS,qwen,openai,P2,642571064,4,[5]
30,Combined Weighted (mean),3.7422037422037424,15.053763440860216,ETS,qwen,openai,P2,642571064,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,642571064,4,[5]
5,Combined Unweighted,3.3205619412515963,7.462686567164178,ETS,qwen,openai,P3,642571064,4,[5]
5,Combined Weighted (quantile),0.0,0.0,ETS,qwen,openai,P3,642571064,4,[5]
5,Combined Weighted (mean),0.5108556832694764,0.0,ETS,qwen,openai,P3,642571064,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,642571064,4,[5]
15,Combined Unweighted,3.1928480204342273,5.970149253731343,ETS,qwen,openai,P3,642571064,4,[5]
15,Combined Weighted (quantile),0.3831417624521072,0.0,ETS,qwen,openai,P3,642571064,4,[5]
15,Combined Weighted (mean),0.3831417624521072,0.0,ETS,qwen,openai,P3,642571064,4,[5]
30,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,642571064,4,[5]
30,Combined Unweighted,3.065134099616858,5.970149253731343,ETS,qwen,openai,P3,642571064,4,[5]
30,Combined Weighted (quantile),1.7879948914431671,2.9850746268656714,ETS,qwen,openai,P3,642571064,4,[5]
30,Combined Weighted (mean),0.7662835249042145,0.0,ETS,qwen,openai,P3,642571064,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,642571064,4,[5]
5,Combined Unweighted,4.6223224351747465,12.244897959183673,ETS,qwen,openai,P4,642571064,4,[5]
5,Combined Weighted (quantile),1.3528748590755355,2.0408163265306123,ETS,qwen,openai,P4,642571064,4,[5]
5,Combined Weighted (mean),4.1713641488162345,9.183673469387756,ETS,qwen,openai,P4,642571064,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,642571064,4,[5]
15,Combined Unweighted,4.735062006764374,12.244897959183673,ETS,qwen,openai,P4,642571064,4,[5]
15,Combined Weighted (quantile),4.735062006764374,12.244897959183673,ETS,qwen,openai,P4,642571064,4,[5]
15,Combined Weighted (mean),4.735062006764374,12.244897959183673,ETS,qwen,openai,P4,642571064,4,[5]
30,In Distribution Only,0.9019165727170236,2.0408163265306123,ETS,qwen,openai,P4,642571064,4,[5]
30,Combined Unweighted,4.6223224351747465,12.244897959183673,ETS,qwen,openai,P4,642571064,4,[5]
30,Combined Weighted (quantile),4.6223224351747465,12.244897959183673,ETS,qwen,openai,P4,642571064,4,[5]
30,Combined Weighted (mean),5.975197294250282,17.346938775510203,ETS,qwen,openai,P4,642571064,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,642571064,4,[5]
5,Combined Unweighted,3.711133400200602,10.0,ETS,qwen,openai,P5,642571064,4,[5]
5,Combined Weighted (quantile),3.309929789368105,9.166666666666666,ETS,qwen,openai,P5,642571064,4,[5]
5,Combined Weighted (mean),3.1093279839518555,9.166666666666666,ETS,qwen,openai,P5,642571064,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,642571064,4,[5]
15,Combined Unweighted,3.711133400200602,10.0,ETS,qwen,openai,P5,642571064,4,[5]
15,Combined Weighted (quantile),3.711133400200602,10.0,ETS,qwen,openai,P5,642571064,4,[5]
15,Combined Weighted (mean),5.917753259779338,15.833333333333332,ETS,qwen,openai,P5,642571064,4,[5]
30,In Distribution Only,2.106318956870612,6.666666666666667,ETS,qwen,openai,P5,642571064,4,[5]
30,Combined Unweighted,3.309929789368105,9.166666666666666,ETS,qwen,openai,P5,642571064,4,[5]
30,Combined Weighted (quantile),3.309929789368105,9.166666666666666,ETS,qwen,openai,P5,642571064,4,[5]
30,Combined Weighted (mean),3.309929789368105,9.166666666666666,ETS,qwen,openai,P5,642571064,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,642571064,4,[5]
5,Combined Unweighted,3.2520325203252036,10.344827586206897,ETS,qwen,openai,P6,642571064,4,[5]
5,Combined Weighted (quantile),3.2520325203252036,10.344827586206897,ETS,qwen,openai,P6,642571064,4,[5]
5,Combined Weighted (mean),3.2520325203252036,10.344827586206897,ETS,qwen,openai,P6,642571064,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,642571064,4,[5]
15,Combined Unweighted,3.2520325203252036,10.344827586206897,ETS,qwen,openai,P6,642571064,4,[5]
15,Combined Weighted (quantile),3.2520325203252036,10.344827586206897,ETS,qwen,openai,P6,642571064,4,[5]
15,Combined Weighted (mean),3.2520325203252036,10.344827586206897,ETS,qwen,openai,P6,642571064,4,[5]
30,In Distribution Only,1.2195121951219512,1.7241379310344829,ETS,qwen,openai,P6,642571064,4,[5]
30,Combined Unweighted,2.642276422764228,8.620689655172415,ETS,qwen,openai,P6,642571064,4,[5]
30,Combined Weighted (quantile),2.2357723577235773,8.620689655172415,ETS,qwen,openai,P6,642571064,4,[5]
30,Combined Weighted (mean),2.2357723577235773,8.620689655172415,ETS,qwen,openai,P6,642571064,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,642571064,4,[5]
5,Combined Unweighted,3.3457249070631967,6.363636363636363,ETS,qwen,openai,P7,642571064,4,[5]
5,Combined Weighted (quantile),3.3457249070631967,6.363636363636363,ETS,qwen,openai,P7,642571064,4,[5]
5,Combined Weighted (mean),3.3457249070631967,6.363636363636363,ETS,qwen,openai,P7,642571064,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,642571064,4,[5]
15,Combined Unweighted,3.3457249070631967,6.363636363636363,ETS,qwen,openai,P7,642571064,4,[5]
15,Combined Weighted (quantile),3.3457249070631967,6.363636363636363,ETS,qwen,openai,P7,642571064,4,[5]
15,Combined Weighted (mean),5.762081784386617,11.818181818181818,ETS,qwen,openai,P7,642571064,4,[5]
30,In Distribution Only,3.159851301115242,6.363636363636363,ETS,qwen,openai,P7,642571064,4,[5]
30,Combined Unweighted,3.3457249070631967,6.363636363636363,ETS,qwen,openai,P7,642571064,4,[5]
30,Combined Weighted (quantile),3.3457249070631967,6.363636363636363,ETS,qwen,openai,P7,642571064,4,[5]
30,Combined Weighted (mean),7.24907063197026,13.636363636363637,ETS,qwen,openai,P7,642571064,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,642571064,4,[5]
5,Combined Unweighted,3.3866415804327374,14.556962025316457,ETS,qwen,openai,P8,642571064,4,[5]
5,Combined Weighted (quantile),1.975540921919097,10.759493670886076,ETS,qwen,openai,P8,642571064,4,[5]
5,Combined Weighted (mean),2.351834430856068,10.759493670886076,ETS,qwen,openai,P8,642571064,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,642571064,4,[5]
15,Combined Unweighted,3.6688617121354654,15.822784810126585,ETS,qwen,openai,P8,642571064,4,[5]
15,Combined Weighted (quantile),3.6688617121354654,15.822784810126585,ETS,qwen,openai,P8,642571064,4,[5]
15,Combined Weighted (mean),5.079962370649106,18.354430379746837,ETS,qwen,openai,P8,642571064,4,[5]
30,In Distribution Only,5.079962370649106,18.354430379746837,ETS,qwen,openai,P8,642571064,4,[5]
30,Combined Unweighted,3.6688617121354654,15.822784810126585,ETS,qwen,openai,P8,642571064,4,[5]
30,Combined Weighted (quantile),3.6688617121354654,15.822784810126585,ETS,qwen,openai,P8,642571064,4,[5]
30,Combined Weighted (mean),7.808090310442145,24.68354430379747,ETS,qwen,openai,P8,642571064,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,3609844797,4,[5]
5,Combined Unweighted,4.00390625,10.576923076923077,ETS,qwen,openai,P1,3609844797,4,[5]
5,Combined Weighted (quantile),2.9296875,9.615384615384617,ETS,qwen,openai,P1,3609844797,4,[5]
5,Combined Weighted (mean),1.7578125,7.6923076923076925,ETS,qwen,openai,P1,3609844797,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,3609844797,4,[5]
15,Combined Unweighted,4.39453125,11.538461538461538,ETS,qwen,openai,P1,3609844797,4,[5]
15,Combined Weighted (quantile),4.39453125,11.538461538461538,ETS,qwen,openai,P1,3609844797,4,[5]
15,Combined Weighted (mean),4.4921875,11.538461538461538,ETS,qwen,openai,P1,3609844797,4,[5]
30,In Distribution Only,1.07421875,3.8461538461538463,ETS,qwen,openai,P1,3609844797,4,[5]
30,Combined Unweighted,4.00390625,10.576923076923077,ETS,qwen,openai,P1,3609844797,4,[5]
30,Combined Weighted (quantile),4.00390625,10.576923076923077,ETS,qwen,openai,P1,3609844797,4,[5]
30,Combined Weighted (mean),4.39453125,11.538461538461538,ETS,qwen,openai,P1,3609844797,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,3609844797,4,[5]
5,Combined Unweighted,5.8212058212058215,16.666666666666664,ETS,qwen,openai,P2,3609844797,4,[5]
5,Combined Weighted (quantile),5.8212058212058215,16.666666666666664,ETS,qwen,openai,P2,3609844797,4,[5]
5,Combined Weighted (mean),5.8212058212058215,16.666666666666664,ETS,qwen,openai,P2,3609844797,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,3609844797,4,[5]
15,Combined Unweighted,6.237006237006238,16.666666666666664,ETS,qwen,openai,P2,3609844797,4,[5]
15,Combined Weighted (quantile),6.237006237006238,16.666666666666664,ETS,qwen,openai,P2,3609844797,4,[5]
15,Combined Weighted (mean),8.835758835758837,21.11111111111111,ETS,qwen,openai,P2,3609844797,4,[5]
30,In Distribution Only,0.2079002079002079,0.0,ETS,qwen,openai,P2,3609844797,4,[5]
30,Combined Unweighted,5.8212058212058215,16.666666666666664,ETS,qwen,openai,P2,3609844797,4,[5]
30,Combined Weighted (quantile),5.8212058212058215,16.666666666666664,ETS,qwen,openai,P2,3609844797,4,[5]
30,Combined Weighted (mean),3.5343035343035343,10.0,ETS,qwen,openai,P2,3609844797,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,3609844797,4,[5]
5,Combined Unweighted,3.7037037037037033,11.76470588235294,ETS,qwen,openai,P3,3609844797,4,[5]
5,Combined Weighted (quantile),0.5108556832694764,0.0,ETS,qwen,openai,P3,3609844797,4,[5]
5,Combined Weighted (mean),0.6385696040868455,1.1764705882352942,ETS,qwen,openai,P3,3609844797,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,3609844797,4,[5]
15,Combined Unweighted,4.086845466155811,14.117647058823527,ETS,qwen,openai,P3,3609844797,4,[5]
15,Combined Weighted (quantile),4.086845466155811,14.117647058823527,ETS,qwen,openai,P3,3609844797,4,[5]
15,Combined Weighted (mean),5.61941251596424,15.294117647058824,ETS,qwen,openai,P3,3609844797,4,[5]
30,In Distribution Only,0.5108556832694764,1.1764705882352942,ETS,qwen,openai,P3,3609844797,4,[5]
30,Combined Unweighted,3.065134099616858,11.76470588235294,ETS,qwen,openai,P3,3609844797,4,[5]
30,Combined Weighted (quantile),1.9157088122605364,5.88235294117647,ETS,qwen,openai,P3,3609844797,4,[5]
30,Combined Weighted (mean),2.937420178799489,9.411764705882351,ETS,qwen,openai,P3,3609844797,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,3609844797,4,[5]
5,Combined Unweighted,4.735062006764374,13.861386138613865,ETS,qwen,openai,P4,3609844797,4,[5]
5,Combined Weighted (quantile),4.735062006764374,13.861386138613865,ETS,qwen,openai,P4,3609844797,4,[5]
5,Combined Weighted (mean),4.735062006764374,13.861386138613865,ETS,qwen,openai,P4,3609844797,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,3609844797,4,[5]
15,Combined Unweighted,4.8478015783540025,13.861386138613865,ETS,qwen,openai,P4,3609844797,4,[5]
15,Combined Weighted (quantile),4.8478015783540025,13.861386138613865,ETS,qwen,openai,P4,3609844797,4,[5]
15,Combined Weighted (mean),4.8478015783540025,13.861386138613865,ETS,qwen,openai,P4,3609844797,4,[5]
30,In Distribution Only,8.455467869222097,24.752475247524753,ETS,qwen,openai,P4,3609844797,4,[5]
30,Combined Unweighted,4.8478015783540025,13.861386138613865,ETS,qwen,openai,P4,3609844797,4,[5]
30,Combined Weighted (quantile),4.8478015783540025,13.861386138613865,ETS,qwen,openai,P4,3609844797,4,[5]
30,Combined Weighted (mean),4.8478015783540025,13.861386138613865,ETS,qwen,openai,P4,3609844797,4,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,3609844797,4,[5]
5,Combined Unweighted,3.711133400200602,9.90990990990991,ETS,qwen,openai,P5,3609844797,4,[5]
5,Combined Weighted (quantile),1.2036108324974923,1.8018018018018016,ETS,qwen,openai,P5,3609844797,4,[5]
5,Combined Weighted (mean),2.0060180541624875,6.306306306306306,ETS,qwen,openai,P5,3609844797,4,[5]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,3609844797,4,[5]
