n_train,category,False positive rate,Power,dataset,model,method,prompt,seed,base,alternatives
15,Combined Weighted (mean),5.691056910569105,99.59016393442624,ETS,phi,openai,P6,642571064,3,[7]
30,In Distribution Only,2.4390243902439024,96.72131147540983,ETS,phi,openai,P6,642571064,3,[7]
30,Combined Unweighted,8.130081300813007,99.79508196721312,ETS,phi,openai,P6,642571064,3,[7]
30,Combined Weighted (quantile),5.284552845528456,99.59016393442624,ETS,phi,openai,P6,642571064,3,[7]
30,Combined Weighted (mean),5.691056910569105,99.59016393442624,ETS,phi,openai,P6,642571064,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,642571064,3,[7]
5,Combined Unweighted,8.45724907063197,99.71401334604386,ETS,phi,openai,P7,642571064,3,[7]
5,Combined Weighted (quantile),3.810408921933085,96.75881792183031,ETS,phi,openai,P7,642571064,3,[7]
5,Combined Weighted (mean),7.62081784386617,99.6186844613918,ETS,phi,openai,P7,642571064,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,642571064,3,[7]
15,Combined Unweighted,8.45724907063197,99.71401334604386,ETS,phi,openai,P7,642571064,3,[7]
15,Combined Weighted (quantile),6.784386617100371,99.4280266920877,ETS,phi,openai,P7,642571064,3,[7]
15,Combined Weighted (mean),6.784386617100371,99.4280266920877,ETS,phi,openai,P7,642571064,3,[7]
30,In Distribution Only,2.137546468401487,93.70829361296474,ETS,phi,openai,P7,642571064,3,[7]
30,Combined Unweighted,8.271375464684015,99.6186844613918,ETS,phi,openai,P7,642571064,3,[7]
30,Combined Weighted (quantile),3.996282527881041,97.04480457578646,ETS,phi,openai,P7,642571064,3,[7]
30,Combined Weighted (mean),3.903345724907063,96.85414680648236,ETS,phi,openai,P7,642571064,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,642571064,3,[7]
5,Combined Unweighted,9.689557855127,100.0,ETS,phi,openai,P8,642571064,3,[7]
5,Combined Weighted (quantile),9.313264346190028,100.0,ETS,phi,openai,P8,642571064,3,[7]
5,Combined Weighted (mean),9.313264346190028,100.0,ETS,phi,openai,P8,642571064,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,642571064,3,[7]
15,Combined Unweighted,9.689557855127,100.0,ETS,phi,openai,P8,642571064,3,[7]
15,Combined Weighted (quantile),9.689557855127,100.0,ETS,phi,openai,P8,642571064,3,[7]
15,Combined Weighted (mean),8.27845719661336,100.0,ETS,phi,openai,P8,642571064,3,[7]
30,In Distribution Only,3.762935089369708,99.24314096499526,ETS,phi,openai,P8,642571064,3,[7]
30,Combined Unweighted,9.689557855127,100.0,ETS,phi,openai,P8,642571064,3,[7]
30,Combined Weighted (quantile),5.362182502351835,99.9053926206244,ETS,phi,openai,P8,642571064,3,[7]
30,Combined Weighted (mean),7.149576669802446,100.0,ETS,phi,openai,P8,642571064,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,3609844797,3,[7]
5,Combined Unweighted,8.0078125,99.60199004975124,ETS,phi,openai,P1,3609844797,3,[7]
5,Combined Weighted (quantile),3.02734375,98.70646766169156,ETS,phi,openai,P1,3609844797,3,[7]
5,Combined Weighted (mean),7.71484375,99.60199004975124,ETS,phi,openai,P1,3609844797,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,3609844797,3,[7]
15,Combined Unweighted,8.0078125,99.60199004975124,ETS,phi,openai,P1,3609844797,3,[7]
15,Combined Weighted (quantile),5.2734375,99.30348258706468,ETS,phi,openai,P1,3609844797,3,[7]
15,Combined Weighted (mean),5.2734375,99.30348258706468,ETS,phi,openai,P1,3609844797,3,[7]
30,In Distribution Only,1.3671875,94.22885572139305,ETS,phi,openai,P1,3609844797,3,[7]
30,Combined Unweighted,7.91015625,99.60199004975124,ETS,phi,openai,P1,3609844797,3,[7]
30,Combined Weighted (quantile),4.8828125,99.1044776119403,ETS,phi,openai,P1,3609844797,3,[7]
30,Combined Weighted (mean),4.19921875,99.1044776119403,ETS,phi,openai,P1,3609844797,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,3609844797,3,[7]
5,Combined Unweighted,12.474012474012476,99.89270386266097,ETS,phi,openai,P2,3609844797,3,[7]
5,Combined Weighted (quantile),2.182952182952183,97.42489270386268,ETS,phi,openai,P2,3609844797,3,[7]
5,Combined Weighted (mean),7.276507276507277,99.67811158798284,ETS,phi,openai,P2,3609844797,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,3609844797,3,[7]
15,Combined Unweighted,12.474012474012476,99.89270386266097,ETS,phi,openai,P2,3609844797,3,[7]
15,Combined Weighted (quantile),7.276507276507277,99.67811158798284,ETS,phi,openai,P2,3609844797,3,[7]
15,Combined Weighted (mean),5.925155925155925,99.57081545064378,ETS,phi,openai,P2,3609844797,3,[7]
30,In Distribution Only,2.2869022869022873,97.42489270386268,ETS,phi,openai,P2,3609844797,3,[7]
30,Combined Unweighted,12.474012474012476,99.89270386266097,ETS,phi,openai,P2,3609844797,3,[7]
30,Combined Weighted (quantile),9.043659043659044,99.89270386266097,ETS,phi,openai,P2,3609844797,3,[7]
30,Combined Weighted (mean),7.276507276507277,99.67811158798284,ETS,phi,openai,P2,3609844797,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,3609844797,3,[7]
5,Combined Unweighted,7.790549169859514,100.0,ETS,phi,openai,P3,3609844797,3,[7]
5,Combined Weighted (quantile),0.7662835249042145,98.84763124199743,ETS,phi,openai,P3,3609844797,3,[7]
5,Combined Weighted (mean),3.5759897828863343,99.8719590268886,ETS,phi,openai,P3,3609844797,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,3609844797,3,[7]
15,Combined Unweighted,7.790549169859514,100.0,ETS,phi,openai,P3,3609844797,3,[7]
15,Combined Weighted (quantile),1.40485312899106,99.23175416133164,ETS,phi,openai,P3,3609844797,3,[7]
15,Combined Weighted (mean),1.532567049808429,99.35979513444302,ETS,phi,openai,P3,3609844797,3,[7]
30,In Distribution Only,0.3831417624521072,96.03072983354672,ETS,phi,openai,P3,3609844797,3,[7]
30,Combined Unweighted,7.662835249042145,100.0,ETS,phi,openai,P3,3609844797,3,[7]
30,Combined Weighted (quantile),2.681992337164751,99.8719590268886,ETS,phi,openai,P3,3609844797,3,[7]
30,Combined Weighted (mean),2.681992337164751,99.8719590268886,ETS,phi,openai,P3,3609844797,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,3609844797,3,[7]
5,Combined Unweighted,10.4847801578354,99.88317757009348,ETS,phi,openai,P4,3609844797,3,[7]
5,Combined Weighted (quantile),6.538895152198422,99.53271028037383,ETS,phi,openai,P4,3609844797,3,[7]
5,Combined Weighted (mean),10.4847801578354,99.88317757009348,ETS,phi,openai,P4,3609844797,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,3609844797,3,[7]
15,Combined Unweighted,11.04847801578354,99.88317757009348,ETS,phi,openai,P4,3609844797,3,[7]
15,Combined Weighted (quantile),11.04847801578354,99.88317757009348,ETS,phi,openai,P4,3609844797,3,[7]
15,Combined Weighted (mean),11.04847801578354,99.88317757009348,ETS,phi,openai,P4,3609844797,3,[7]
30,In Distribution Only,4.8478015783540025,99.06542056074768,ETS,phi,openai,P4,3609844797,3,[7]
30,Combined Unweighted,10.4847801578354,99.88317757009348,ETS,phi,openai,P4,3609844797,3,[7]
30,Combined Weighted (quantile),9.808342728297632,99.88317757009348,ETS,phi,openai,P4,3609844797,3,[7]
30,Combined Weighted (mean),9.244644870349491,99.88317757009348,ETS,phi,openai,P4,3609844797,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,3609844797,3,[7]
5,Combined Unweighted,8.926780341023068,99.79777553083925,ETS,phi,openai,P5,3609844797,3,[7]
5,Combined Weighted (quantile),1.103309929789368,89.58543983822042,ETS,phi,openai,P5,3609844797,3,[7]
5,Combined Weighted (mean),5.1153460381143425,99.3933265925177,ETS,phi,openai,P5,3609844797,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,3609844797,3,[7]
15,Combined Unweighted,8.926780341023068,99.79777553083925,ETS,phi,openai,P5,3609844797,3,[7]
15,Combined Weighted (quantile),2.507522567703109,97.26996966632964,ETS,phi,openai,P5,3609844797,3,[7]
15,Combined Weighted (mean),3.20962888665998,97.97775530839232,ETS,phi,openai,P5,3609844797,3,[7]
30,In Distribution Only,0.5015045135406219,72.69969666329625,ETS,phi,openai,P5,3609844797,3,[7]
30,Combined Unweighted,8.224674022066198,99.79777553083925,ETS,phi,openai,P5,3609844797,3,[7]
30,Combined Weighted (quantile),1.0030090270812435,87.96764408493428,ETS,phi,openai,P5,3609844797,3,[7]
30,Combined Weighted (mean),1.9057171514543632,93.73104145601616,ETS,phi,openai,P5,3609844797,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,3609844797,3,[7]
5,Combined Unweighted,9.959349593495936,99.79381443298968,ETS,phi,openai,P6,3609844797,3,[7]
5,Combined Weighted (quantile),9.959349593495936,99.79381443298968,ETS,phi,openai,P6,3609844797,3,[7]
5,Combined Weighted (mean),9.959349593495936,99.79381443298968,ETS,phi,openai,P6,3609844797,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,3609844797,3,[7]
15,Combined Unweighted,9.959349593495936,99.79381443298968,ETS,phi,openai,P6,3609844797,3,[7]
15,Combined Weighted (quantile),9.959349593495936,99.79381443298968,ETS,phi,openai,P6,3609844797,3,[7]
15,Combined Weighted (mean),3.4552845528455287,98.96907216494846,ETS,phi,openai,P6,3609844797,3,[7]
30,In Distribution Only,0.6097560975609756,84.94845360824742,ETS,phi,openai,P6,3609844797,3,[7]
30,Combined Unweighted,9.959349593495936,99.79381443298968,ETS,phi,openai,P6,3609844797,3,[7]
30,Combined Weighted (quantile),9.959349593495936,99.79381443298968,ETS,phi,openai,P6,3609844797,3,[7]
30,Combined Weighted (mean),6.300813008130081,99.58762886597938,ETS,phi,openai,P6,3609844797,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,3609844797,3,[7]
5,Combined Unweighted,8.550185873605948,99.80897803247372,ETS,phi,openai,P7,3609844797,3,[7]
5,Combined Weighted (quantile),8.550185873605948,99.7134670487106,ETS,phi,openai,P7,3609844797,3,[7]
5,Combined Weighted (mean),8.550185873605948,99.80897803247372,ETS,phi,openai,P7,3609844797,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,3609844797,3,[7]
15,Combined Unweighted,8.550185873605948,99.80897803247372,ETS,phi,openai,P7,3609844797,3,[7]
15,Combined Weighted (quantile),8.550185873605948,99.7134670487106,ETS,phi,openai,P7,3609844797,3,[7]
15,Combined Weighted (mean),8.550185873605948,99.80897803247372,ETS,phi,openai,P7,3609844797,3,[7]
30,In Distribution Only,6.784386617100371,99.52244508118434,ETS,phi,openai,P7,3609844797,3,[7]
30,Combined Unweighted,8.550185873605948,99.7134670487106,ETS,phi,openai,P7,3609844797,3,[7]
30,Combined Weighted (quantile),8.45724907063197,99.7134670487106,ETS,phi,openai,P7,3609844797,3,[7]
30,Combined Weighted (mean),10.315985130111525,99.80897803247372,ETS,phi,openai,P7,3609844797,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,3609844797,3,[7]
5,Combined Unweighted,9.971777986829728,99.9053926206244,ETS,phi,openai,P8,3609844797,3,[7]
5,Combined Weighted (quantile),4.703668861712136,99.81078524124882,ETS,phi,openai,P8,3609844797,3,[7]
5,Combined Weighted (mean),9.971777986829728,99.9053926206244,ETS,phi,openai,P8,3609844797,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,3609844797,3,[7]
15,Combined Unweighted,11.194731890874882,99.9053926206244,ETS,phi,openai,P8,3609844797,3,[7]
15,Combined Weighted (quantile),11.382878645343368,99.9053926206244,ETS,phi,openai,P8,3609844797,3,[7]
15,Combined Weighted (mean),12.323612417685794,100.0,ETS,phi,openai,P8,3609844797,3,[7]
30,In Distribution Only,1.599247412982126,97.35099337748343,ETS,phi,openai,P8,3609844797,3,[7]
30,Combined Unweighted,9.971777986829728,99.9053926206244,ETS,phi,openai,P8,3609844797,3,[7]
30,Combined Weighted (quantile),4.797742238946378,99.81078524124882,ETS,phi,openai,P8,3609844797,3,[7]
30,Combined Weighted (mean),5.362182502351835,99.81078524124882,ETS,phi,openai,P8,3609844797,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,1067841243,3,[7]
5,Combined Unweighted,8.30078125,99.603567888999,ETS,phi,openai,P1,1067841243,3,[7]
5,Combined Weighted (quantile),8.30078125,99.603567888999,ETS,phi,openai,P1,1067841243,3,[7]
5,Combined Weighted (mean),8.30078125,99.603567888999,ETS,phi,openai,P1,1067841243,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,1067841243,3,[7]
15,Combined Unweighted,8.30078125,99.603567888999,ETS,phi,openai,P1,1067841243,3,[7]
15,Combined Weighted (quantile),4.00390625,99.20713577799802,ETS,phi,openai,P1,1067841243,3,[7]
15,Combined Weighted (mean),4.8828125,99.20713577799802,ETS,phi,openai,P1,1067841243,3,[7]
30,In Distribution Only,2.63671875,98.90981169474728,ETS,phi,openai,P1,1067841243,3,[7]
30,Combined Unweighted,8.30078125,99.603567888999,ETS,phi,openai,P1,1067841243,3,[7]
30,Combined Weighted (quantile),5.46875,99.50445986124876,ETS,phi,openai,P1,1067841243,3,[7]
30,Combined Weighted (mean),5.46875,99.50445986124876,ETS,phi,openai,P1,1067841243,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,1067841243,3,[7]
5,Combined Unweighted,12.162162162162163,99.89327641408752,ETS,phi,openai,P2,1067841243,3,[7]
5,Combined Weighted (quantile),7.6923076923076925,99.57310565635004,ETS,phi,openai,P2,1067841243,3,[7]
5,Combined Weighted (mean),12.162162162162163,99.89327641408752,ETS,phi,openai,P2,1067841243,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,1067841243,3,[7]
15,Combined Unweighted,13.721413721413722,99.89327641408752,ETS,phi,openai,P2,1067841243,3,[7]
15,Combined Weighted (quantile),13.721413721413722,99.89327641408752,ETS,phi,openai,P2,1067841243,3,[7]
15,Combined Weighted (mean),13.721413721413722,99.89327641408752,ETS,phi,openai,P2,1067841243,3,[7]
30,In Distribution Only,11.01871101871102,99.89327641408752,ETS,phi,openai,P2,1067841243,3,[7]
30,Combined Unweighted,12.162162162162163,99.89327641408752,ETS,phi,openai,P2,1067841243,3,[7]
30,Combined Weighted (quantile),12.162162162162163,99.89327641408752,ETS,phi,openai,P2,1067841243,3,[7]
30,Combined Weighted (mean),15.48856548856549,100.0,ETS,phi,openai,P2,1067841243,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,1067841243,3,[7]
5,Combined Unweighted,8.301404853128991,100.0,ETS,phi,openai,P3,1067841243,3,[7]
5,Combined Weighted (quantile),5.236270753512133,100.0,ETS,phi,openai,P3,1067841243,3,[7]
5,Combined Weighted (mean),8.045977011494253,100.0,ETS,phi,openai,P3,1067841243,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,1067841243,3,[7]
15,Combined Unweighted,8.301404853128991,100.0,ETS,phi,openai,P3,1067841243,3,[7]
15,Combined Weighted (quantile),4.21455938697318,100.0,ETS,phi,openai,P3,1067841243,3,[7]
15,Combined Weighted (mean),3.065134099616858,99.87179487179488,ETS,phi,openai,P3,1067841243,3,[7]
30,In Distribution Only,0.6385696040868455,98.33333333333331,ETS,phi,openai,P3,1067841243,3,[7]
30,Combined Unweighted,8.301404853128991,100.0,ETS,phi,openai,P3,1067841243,3,[7]
30,Combined Weighted (quantile),8.301404853128991,100.0,ETS,phi,openai,P3,1067841243,3,[7]
30,Combined Weighted (mean),5.747126436781609,100.0,ETS,phi,openai,P3,1067841243,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,1067841243,3,[7]
5,Combined Unweighted,10.033821871476889,99.76905311778292,ETS,phi,openai,P4,1067841243,3,[7]
5,Combined Weighted (quantile),10.033821871476889,99.76905311778292,ETS,phi,openai,P4,1067841243,3,[7]
5,Combined Weighted (mean),10.033821871476889,99.76905311778292,ETS,phi,openai,P4,1067841243,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,1067841243,3,[7]
15,Combined Unweighted,10.033821871476889,99.76905311778292,ETS,phi,openai,P4,1067841243,3,[7]
15,Combined Weighted (quantile),10.033821871476889,99.76905311778292,ETS,phi,openai,P4,1067841243,3,[7]
15,Combined Weighted (mean),0.7891770011273956,65.35796766743648,ETS,phi,openai,P4,1067841243,3,[7]
30,In Distribution Only,0.0,50.92378752886836,ETS,phi,openai,P4,1067841243,3,[7]
30,Combined Unweighted,10.033821871476889,99.76905311778292,ETS,phi,openai,P4,1067841243,3,[7]
30,Combined Weighted (quantile),1.4656144306651635,72.86374133949192,ETS,phi,openai,P4,1067841243,3,[7]
30,Combined Weighted (mean),1.4656144306651635,72.86374133949192,ETS,phi,openai,P4,1067841243,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,1067841243,3,[7]
5,Combined Unweighted,8.324974924774322,99.7979797979798,ETS,phi,openai,P5,1067841243,3,[7]
5,Combined Weighted (quantile),1.103309929789368,89.5959595959596,ETS,phi,openai,P5,1067841243,3,[7]
5,Combined Weighted (mean),3.1093279839518555,97.97979797979798,ETS,phi,openai,P5,1067841243,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,1067841243,3,[7]
15,Combined Unweighted,8.525576730190572,99.7979797979798,ETS,phi,openai,P5,1067841243,3,[7]
15,Combined Weighted (quantile),3.20962888665998,98.28282828282828,ETS,phi,openai,P5,1067841243,3,[7]
15,Combined Weighted (mean),3.8114343029087263,98.88888888888889,ETS,phi,openai,P5,1067841243,3,[7]
30,In Distribution Only,2.206619859578736,96.86868686868686,ETS,phi,openai,P5,1067841243,3,[7]
30,Combined Unweighted,8.324974924774322,99.7979797979798,ETS,phi,openai,P5,1067841243,3,[7]
30,Combined Weighted (quantile),4.714142427281845,99.5959595959596,ETS,phi,openai,P5,1067841243,3,[7]
30,Combined Weighted (mean),4.714142427281845,99.5959595959596,ETS,phi,openai,P5,1067841243,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,1067841243,3,[7]
5,Combined Unweighted,9.146341463414634,99.79550102249488,ETS,phi,openai,P6,1067841243,3,[7]
5,Combined Weighted (quantile),5.691056910569105,99.38650306748468,ETS,phi,openai,P6,1067841243,3,[7]
5,Combined Weighted (mean),8.130081300813007,99.79550102249488,ETS,phi,openai,P6,1067841243,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,1067841243,3,[7]
15,Combined Unweighted,9.146341463414634,99.79550102249488,ETS,phi,openai,P6,1067841243,3,[7]
15,Combined Weighted (quantile),9.146341463414634,99.79550102249488,ETS,phi,openai,P6,1067841243,3,[7]
15,Combined Weighted (mean),2.845528455284553,98.77300613496932,ETS,phi,openai,P6,1067841243,3,[7]
30,In Distribution Only,0.8130081300813009,86.09406952965234,ETS,phi,openai,P6,1067841243,3,[7]
30,Combined Unweighted,9.146341463414634,99.79550102249488,ETS,phi,openai,P6,1067841243,3,[7]
30,Combined Weighted (quantile),9.146341463414634,99.79550102249488,ETS,phi,openai,P6,1067841243,3,[7]
30,Combined Weighted (mean),5.691056910569105,99.38650306748468,ETS,phi,openai,P6,1067841243,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,1067841243,3,[7]
5,Combined Unweighted,8.085501858736059,99.6186844613918,ETS,phi,openai,P7,1067841243,3,[7]
5,Combined Weighted (quantile),1.20817843866171,85.41468064823641,ETS,phi,openai,P7,1067841243,3,[7]
5,Combined Weighted (mean),3.5315985130111525,96.9494756911344,ETS,phi,openai,P7,1067841243,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,1067841243,3,[7]
15,Combined Unweighted,7.992565055762081,99.6186844613918,ETS,phi,openai,P7,1067841243,3,[7]
15,Combined Weighted (quantile),2.323420074349442,95.51954242135366,ETS,phi,openai,P7,1067841243,3,[7]
15,Combined Weighted (mean),2.323420074349442,95.51954242135366,ETS,phi,openai,P7,1067841243,3,[7]
30,In Distribution Only,1.20817843866171,81.41086749285034,ETS,phi,openai,P7,1067841243,3,[7]
30,Combined Unweighted,6.5055762081784385,99.33269780743564,ETS,phi,openai,P7,1067841243,3,[7]
30,Combined Weighted (quantile),2.323420074349442,95.51954242135366,ETS,phi,openai,P7,1067841243,3,[7]
30,Combined Weighted (mean),2.323420074349442,95.04289799809342,ETS,phi,openai,P7,1067841243,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,1067841243,3,[7]
5,Combined Unweighted,9.313264346190028,99.9053926206244,ETS,phi,openai,P8,1067841243,3,[7]
5,Combined Weighted (quantile),0.8466603951081844,94.41816461684012,ETS,phi,openai,P8,1067841243,3,[7]
5,Combined Weighted (mean),4.609595484477893,99.81078524124882,ETS,phi,openai,P8,1067841243,3,[7]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,1067841243,3,[7]
15,Combined Unweighted,9.313264346190028,99.9053926206244,ETS,phi,openai,P8,1067841243,3,[7]
15,Combined Weighted (quantile),4.797742238946378,99.81078524124882,ETS,phi,openai,P8,1067841243,3,[7]
15,Combined Weighted (mean),4.51552210724365,99.81078524124882,ETS,phi,openai,P8,1067841243,3,[7]
30,In Distribution Only,0.8466603951081844,94.41816461684012,ETS,phi,openai,P8,1067841243,3,[7]
30,Combined Unweighted,9.313264346190028,99.9053926206244,ETS,phi,openai,P8,1067841243,3,[7]
30,Combined Weighted (quantile),5.832549388523048,99.9053926206244,ETS,phi,openai,P8,1067841243,3,[7]
30,Combined Weighted (mean),5.174035747883349,99.81078524124882,ETS,phi,openai,P8,1067841243,3,[7]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,959183449,4,[5]
5,Combined Unweighted,8.69140625,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
5,Combined Weighted (quantile),8.69140625,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
5,Combined Weighted (mean),8.69140625,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,959183449,4,[5]
15,Combined Unweighted,8.88671875,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
15,Combined Weighted (quantile),8.88671875,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
15,Combined Weighted (mean),8.88671875,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
30,In Distribution Only,8.88671875,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
30,Combined Unweighted,8.88671875,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
30,Combined Weighted (quantile),8.88671875,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
30,Combined Weighted (mean),8.88671875,52.84974093264248,ETS,phi,openai,P1,959183449,4,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,959183449,4,[5]
5,Combined Unweighted,10.395010395010395,63.19444444444444,ETS,phi,openai,P2,959183449,4,[5]
5,Combined Weighted (quantile),5.925155925155925,33.33333333333333,ETS,phi,openai,P2,959183449,4,[5]
5,Combined Weighted (mean),9.45945945945946,58.333333333333336,ETS,phi,openai,P2,959183449,4,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,959183449,4,[5]
15,Combined Unweighted,10.395010395010395,63.19444444444444,ETS,phi,openai,P2,959183449,4,[5]
15,Combined Weighted (quantile),10.706860706860708,63.888888888888886,ETS,phi,openai,P2,959183449,4,[5]
15,Combined Weighted (mean),12.681912681912683,70.13888888888889,ETS,phi,openai,P2,959183449,4,[5]
30,In Distribution Only,4.677754677754678,25.694444444444443,ETS,phi,openai,P2,959183449,4,[5]
30,Combined Unweighted,10.187110187110187,61.111111111111114,ETS,phi,openai,P2,959183449,4,[5]
30,Combined Weighted (quantile),8.523908523908524,54.861111111111114,ETS,phi,openai,P2,959183449,4,[5]
30,Combined Weighted (mean),12.889812889812893,70.13888888888889,ETS,phi,openai,P2,959183449,4,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,959183449,4,[5]
5,Combined Unweighted,7.0242656449553005,54.3046357615894,ETS,phi,openai,P3,959183449,4,[5]
5,Combined Weighted (quantile),2.1711366538952745,12.582781456953644,ETS,phi,openai,P3,959183449,4,[5]
5,Combined Weighted (mean),6.257982120051085,52.980132450331126,ETS,phi,openai,P3,959183449,4,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,959183449,4,[5]
15,Combined Unweighted,6.7688378033205625,53.64238410596026,ETS,phi,openai,P3,959183449,4,[5]
15,Combined Weighted (quantile),3.959131545338442,29.13907284768212,ETS,phi,openai,P3,959183449,4,[5]
15,Combined Weighted (mean),6.257982120051085,52.980132450331126,ETS,phi,openai,P3,959183449,4,[5]
30,In Distribution Only,4.469987228607918,42.384105960264904,ETS,phi,openai,P3,959183449,4,[5]
30,Combined Unweighted,6.385696040868455,52.980132450331126,ETS,phi,openai,P3,959183449,4,[5]
30,Combined Weighted (quantile),5.61941251596424,50.99337748344371,ETS,phi,openai,P3,959183449,4,[5]
30,Combined Weighted (mean),8.045977011494253,60.264900662251655,ETS,phi,openai,P3,959183449,4,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,959183449,4,[5]
5,Combined Unweighted,7.440811724915446,55.55555555555556,ETS,phi,openai,P4,959183449,4,[5]
5,Combined Weighted (quantile),4.735062006764374,33.88888888888889,ETS,phi,openai,P4,959183449,4,[5]
5,Combined Weighted (mean),6.989853438556934,52.77777777777778,ETS,phi,openai,P4,959183449,4,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,959183449,4,[5]
15,Combined Unweighted,7.440811724915446,55.55555555555556,ETS,phi,openai,P4,959183449,4,[5]
15,Combined Weighted (quantile),7.440811724915446,55.55555555555556,ETS,phi,openai,P4,959183449,4,[5]
15,Combined Weighted (mean),7.440811724915446,55.55555555555556,ETS,phi,openai,P4,959183449,4,[5]
30,In Distribution Only,2.367531003382187,18.333333333333332,ETS,phi,openai,P4,959183449,4,[5]
30,Combined Unweighted,6.6516347237880495,50.0,ETS,phi,openai,P4,959183449,4,[5]
30,Combined Weighted (quantile),2.367531003382187,19.444444444444446,ETS,phi,openai,P4,959183449,4,[5]
30,Combined Weighted (mean),5.411499436302142,40.55555555555556,ETS,phi,openai,P4,959183449,4,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,959183449,4,[5]
5,Combined Unweighted,7.622868605817453,49.411764705882355,ETS,phi,openai,P5,959183449,4,[5]
5,Combined Weighted (quantile),1.3039117352056169,11.176470588235295,ETS,phi,openai,P5,959183449,4,[5]
5,Combined Weighted (mean),7.021063189568706,42.94117647058823,ETS,phi,openai,P5,959183449,4,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,959183449,4,[5]
15,Combined Unweighted,7.622868605817453,49.411764705882355,ETS,phi,openai,P5,959183449,4,[5]
15,Combined Weighted (quantile),4.212637913741224,33.52941176470588,ETS,phi,openai,P5,959183449,4,[5]
15,Combined Weighted (mean),4.212637913741224,33.52941176470588,ETS,phi,openai,P5,959183449,4,[5]
30,In Distribution Only,0.802407221664995,2.941176470588235,ETS,phi,openai,P5,959183449,4,[5]
30,Combined Unweighted,7.021063189568706,45.88235294117647,ETS,phi,openai,P5,959183449,4,[5]
